,score,winLEN,tag,cv,seed,subject
3144,0.95,0.3,wn,0,524.0,shinanlin
3145,0.95,0.3,wn,1,524.0,shinanlin
3146,0.9,0.3,wn,2,524.0,shinanlin
3147,0.975,0.3,wn,3,524.0,shinanlin
3148,0.9,0.3,wn,4,524.0,shinanlin
3149,0.875,0.3,wn,5,524.0,shinanlin
3150,0.85,0.3,wn,0,525.0,shinanlin
3151,0.8,0.3,wn,1,525.0,shinanlin
3152,0.95,0.3,wn,2,525.0,shinanlin
3153,0.8,0.3,wn,3,525.0,shinanlin
3154,0.9,0.3,wn,4,525.0,shinanlin
3155,0.925,0.3,wn,5,525.0,shinanlin
3156,0.975,0.3,wn,0,526.0,shinanlin
3157,0.95,0.3,wn,1,526.0,shinanlin
3158,0.95,0.3,wn,2,526.0,shinanlin
3159,0.775,0.3,wn,3,526.0,shinanlin
3160,0.9,0.3,wn,4,526.0,shinanlin
3161,0.875,0.3,wn,5,526.0,shinanlin
3162,0.925,0.3,wn,0,527.0,shinanlin
3163,0.775,0.3,wn,1,527.0,shinanlin
3164,0.8,0.3,wn,2,527.0,shinanlin
3165,0.775,0.3,wn,3,527.0,shinanlin
3166,0.775,0.3,wn,4,527.0,shinanlin
3167,0.95,0.3,wn,5,527.0,shinanlin
3168,0.925,0.3,wn,0,528.0,shinanlin
3169,0.875,0.3,wn,1,528.0,shinanlin
3170,0.85,0.3,wn,2,528.0,shinanlin
3171,0.95,0.3,wn,3,528.0,shinanlin
3172,0.85,0.3,wn,4,528.0,shinanlin
3173,1.0,0.3,wn,5,528.0,shinanlin
3174,0.875,0.3,wn,0,529.0,shinanlin
3175,0.95,0.3,wn,1,529.0,shinanlin
3176,0.825,0.3,wn,2,529.0,shinanlin
3177,0.875,0.3,wn,3,529.0,shinanlin
3178,0.875,0.3,wn,4,529.0,shinanlin
3179,0.9,0.3,wn,5,529.0,shinanlin
3180,0.9,0.3,wn,0,530.0,shinanlin
3181,0.9,0.3,wn,1,530.0,shinanlin
3182,0.925,0.3,wn,2,530.0,shinanlin
3183,0.875,0.3,wn,3,530.0,shinanlin
3184,0.925,0.3,wn,4,530.0,shinanlin
3185,0.925,0.3,wn,5,530.0,shinanlin
3186,0.9,0.3,wn,0,531.0,shinanlin
3187,0.925,0.3,wn,1,531.0,shinanlin
3188,0.925,0.3,wn,2,531.0,shinanlin
3189,0.9,0.3,wn,3,531.0,shinanlin
3190,0.9,0.3,wn,4,531.0,shinanlin
3191,0.875,0.3,wn,5,531.0,shinanlin
3192,0.925,0.3,wn,0,532.0,shinanlin
3193,0.85,0.3,wn,1,532.0,shinanlin
3194,0.85,0.3,wn,2,532.0,shinanlin
3195,0.85,0.3,wn,3,532.0,shinanlin
3196,0.85,0.3,wn,4,532.0,shinanlin
3197,0.825,0.3,wn,5,532.0,shinanlin
3198,0.975,0.3,wn,0,533.0,shinanlin
3199,0.9,0.3,wn,1,533.0,shinanlin
3200,0.85,0.3,wn,2,533.0,shinanlin
3201,0.85,0.3,wn,3,533.0,shinanlin
3202,0.8,0.3,wn,4,533.0,shinanlin
3203,0.875,0.3,wn,5,533.0,shinanlin
3204,0.85,0.3,wn,0,534.0,shinanlin
3205,0.825,0.3,wn,1,534.0,shinanlin
3206,0.85,0.3,wn,2,534.0,shinanlin
3207,0.85,0.3,wn,3,534.0,shinanlin
3208,0.925,0.3,wn,4,534.0,shinanlin
3209,0.95,0.3,wn,5,534.0,shinanlin
3210,0.85,0.3,wn,0,535.0,shinanlin
3211,0.825,0.3,wn,1,535.0,shinanlin
3212,0.875,0.3,wn,2,535.0,shinanlin
3213,0.85,0.3,wn,3,535.0,shinanlin
3214,0.85,0.3,wn,4,535.0,shinanlin
3215,0.95,0.3,wn,5,535.0,shinanlin
3216,0.95,0.3,wn,0,536.0,shinanlin
3217,0.875,0.3,wn,1,536.0,shinanlin
3218,0.9,0.3,wn,2,536.0,shinanlin
3219,0.775,0.3,wn,3,536.0,shinanlin
3220,0.875,0.3,wn,4,536.0,shinanlin
3221,0.9,0.3,wn,5,536.0,shinanlin
3222,0.875,0.3,wn,0,537.0,shinanlin
3223,0.875,0.3,wn,1,537.0,shinanlin
3224,0.875,0.3,wn,2,537.0,shinanlin
3225,0.9,0.3,wn,3,537.0,shinanlin
3226,0.95,0.3,wn,4,537.0,shinanlin
3227,0.925,0.3,wn,5,537.0,shinanlin
3228,0.85,0.3,wn,0,538.0,shinanlin
3229,0.95,0.3,wn,1,538.0,shinanlin
3230,0.9,0.3,wn,2,538.0,shinanlin
3231,0.975,0.3,wn,3,538.0,shinanlin
3232,0.975,0.3,wn,4,538.0,shinanlin
3233,0.875,0.3,wn,5,538.0,shinanlin
3234,0.85,0.3,wn,0,539.0,shinanlin
3235,0.95,0.3,wn,1,539.0,shinanlin
3236,0.85,0.3,wn,2,539.0,shinanlin
3237,0.875,0.3,wn,3,539.0,shinanlin
3238,0.9,0.3,wn,4,539.0,shinanlin
3239,0.95,0.3,wn,5,539.0,shinanlin
3240,0.85,0.3,wn,0,540.0,shinanlin
3241,0.9,0.3,wn,1,540.0,shinanlin
3242,0.9,0.3,wn,2,540.0,shinanlin
3243,0.9,0.3,wn,3,540.0,shinanlin
3244,0.95,0.3,wn,4,540.0,shinanlin
3245,0.95,0.3,wn,5,540.0,shinanlin
3246,0.95,0.3,wn,0,541.0,shinanlin
3247,0.8,0.3,wn,1,541.0,shinanlin
3248,0.9,0.3,wn,2,541.0,shinanlin
3249,0.8,0.3,wn,3,541.0,shinanlin
3250,0.9,0.3,wn,4,541.0,shinanlin
3251,0.875,0.3,wn,5,541.0,shinanlin
3252,0.875,0.3,wn,0,542.0,shinanlin
3253,0.925,0.3,wn,1,542.0,shinanlin
3254,0.9,0.3,wn,2,542.0,shinanlin
3255,0.9,0.3,wn,3,542.0,shinanlin
3256,0.9,0.3,wn,4,542.0,shinanlin
3257,0.875,0.3,wn,5,542.0,shinanlin
3258,0.9,0.3,wn,0,543.0,shinanlin
3259,0.875,0.3,wn,1,543.0,shinanlin
3260,0.875,0.3,wn,2,543.0,shinanlin
3261,0.925,0.3,wn,3,543.0,shinanlin
3262,0.95,0.3,wn,4,543.0,shinanlin
3263,0.95,0.3,wn,5,543.0,shinanlin
3264,0.9,0.3,wn,0,544.0,shinanlin
3265,0.85,0.3,wn,1,544.0,shinanlin
3266,0.9,0.3,wn,2,544.0,shinanlin
3267,0.85,0.3,wn,3,544.0,shinanlin
3268,0.95,0.3,wn,4,544.0,shinanlin
3269,0.875,0.3,wn,5,544.0,shinanlin
3270,0.975,0.3,wn,0,545.0,shinanlin
3271,0.975,0.3,wn,1,545.0,shinanlin
3272,0.8,0.3,wn,2,545.0,shinanlin
3273,0.875,0.3,wn,3,545.0,shinanlin
3274,0.925,0.3,wn,4,545.0,shinanlin
3275,0.95,0.3,wn,5,545.0,shinanlin
3276,0.9,0.3,wn,0,546.0,shinanlin
3277,0.925,0.3,wn,1,546.0,shinanlin
3278,0.925,0.3,wn,2,546.0,shinanlin
3279,0.925,0.3,wn,3,546.0,shinanlin
3280,0.825,0.3,wn,4,546.0,shinanlin
3281,0.875,0.3,wn,5,546.0,shinanlin
3282,0.875,0.3,wn,0,547.0,shinanlin
3283,0.875,0.3,wn,1,547.0,shinanlin
3284,0.85,0.3,wn,2,547.0,shinanlin
3285,0.925,0.3,wn,3,547.0,shinanlin
3286,0.85,0.3,wn,4,547.0,shinanlin
3287,1.0,0.3,wn,5,547.0,shinanlin
3288,0.9,0.3,wn,0,548.0,shinanlin
3289,0.95,0.3,wn,1,548.0,shinanlin
3290,0.9,0.3,wn,2,548.0,shinanlin
3291,1.0,0.3,wn,3,548.0,shinanlin
3292,0.95,0.3,wn,4,548.0,shinanlin
3293,0.925,0.3,wn,5,548.0,shinanlin
3294,0.925,0.3,wn,0,549.0,shinanlin
3295,0.925,0.3,wn,1,549.0,shinanlin
3296,1.0,0.3,wn,2,549.0,shinanlin
3297,0.95,0.3,wn,3,549.0,shinanlin
3298,0.95,0.3,wn,4,549.0,shinanlin
3299,0.925,0.3,wn,5,549.0,shinanlin
3300,0.95,0.3,wn,0,550.0,shinanlin
3301,0.825,0.3,wn,1,550.0,shinanlin
3302,0.85,0.3,wn,2,550.0,shinanlin
3303,0.85,0.3,wn,3,550.0,shinanlin
3304,0.825,0.3,wn,4,550.0,shinanlin
3305,0.825,0.3,wn,5,550.0,shinanlin
3306,0.9,0.3,wn,0,551.0,shinanlin
3307,0.85,0.3,wn,1,551.0,shinanlin
3308,0.85,0.3,wn,2,551.0,shinanlin
3309,0.825,0.3,wn,3,551.0,shinanlin
3310,0.85,0.3,wn,4,551.0,shinanlin
3311,0.9,0.3,wn,5,551.0,shinanlin
3312,0.9,0.3,wn,0,552.0,shinanlin
3313,0.95,0.3,wn,1,552.0,shinanlin
3314,0.875,0.3,wn,2,552.0,shinanlin
3315,0.95,0.3,wn,3,552.0,shinanlin
3316,0.925,0.3,wn,4,552.0,shinanlin
3317,0.975,0.3,wn,5,552.0,shinanlin
3318,0.875,0.3,wn,0,553.0,shinanlin
3319,0.825,0.3,wn,1,553.0,shinanlin
3320,0.825,0.3,wn,2,553.0,shinanlin
3321,0.875,0.3,wn,3,553.0,shinanlin
3322,0.9,0.3,wn,4,553.0,shinanlin
3323,0.875,0.3,wn,5,553.0,shinanlin
3324,0.875,0.3,wn,0,554.0,shinanlin
3325,0.825,0.3,wn,1,554.0,shinanlin
3326,0.8,0.3,wn,2,554.0,shinanlin
3327,0.95,0.3,wn,3,554.0,shinanlin
3328,0.95,0.3,wn,4,554.0,shinanlin
3329,0.95,0.3,wn,5,554.0,shinanlin
3330,0.825,0.3,wn,0,555.0,shinanlin
3331,0.85,0.3,wn,1,555.0,shinanlin
3332,0.875,0.3,wn,2,555.0,shinanlin
3333,0.85,0.3,wn,3,555.0,shinanlin
3334,0.85,0.3,wn,4,555.0,shinanlin
3335,0.925,0.3,wn,5,555.0,shinanlin
3336,0.85,0.3,wn,0,556.0,shinanlin
3337,0.9,0.3,wn,1,556.0,shinanlin
3338,0.8,0.3,wn,2,556.0,shinanlin
3339,0.925,0.3,wn,3,556.0,shinanlin
3340,0.875,0.3,wn,4,556.0,shinanlin
3341,0.85,0.3,wn,5,556.0,shinanlin
3342,0.875,0.3,wn,0,557.0,shinanlin
3343,0.825,0.3,wn,1,557.0,shinanlin
3344,0.825,0.3,wn,2,557.0,shinanlin
3345,0.875,0.3,wn,3,557.0,shinanlin
3346,0.875,0.3,wn,4,557.0,shinanlin
3347,0.95,0.3,wn,5,557.0,shinanlin
3348,0.9,0.3,wn,0,558.0,shinanlin
3349,0.875,0.3,wn,1,558.0,shinanlin
3350,0.85,0.3,wn,2,558.0,shinanlin
3351,0.9,0.3,wn,3,558.0,shinanlin
3352,0.95,0.3,wn,4,558.0,shinanlin
3353,0.95,0.3,wn,5,558.0,shinanlin
3354,0.975,0.3,wn,0,559.0,shinanlin
3355,0.8,0.3,wn,1,559.0,shinanlin
3356,0.8,0.3,wn,2,559.0,shinanlin
3357,0.9,0.3,wn,3,559.0,shinanlin
3358,0.85,0.3,wn,4,559.0,shinanlin
3359,0.9,0.3,wn,5,559.0,shinanlin
3360,0.975,0.3,wn,0,560.0,shinanlin
3361,0.9,0.3,wn,1,560.0,shinanlin
3362,0.875,0.3,wn,2,560.0,shinanlin
3363,0.825,0.3,wn,3,560.0,shinanlin
3364,0.85,0.3,wn,4,560.0,shinanlin
3365,0.95,0.3,wn,5,560.0,shinanlin
3366,0.85,0.3,wn,0,561.0,shinanlin
3367,0.825,0.3,wn,1,561.0,shinanlin
3368,0.85,0.3,wn,2,561.0,shinanlin
3369,0.925,0.3,wn,3,561.0,shinanlin
3370,0.875,0.3,wn,4,561.0,shinanlin
3371,0.9,0.3,wn,5,561.0,shinanlin
3372,0.875,0.3,wn,0,562.0,shinanlin
3373,0.925,0.3,wn,1,562.0,shinanlin
3374,0.925,0.3,wn,2,562.0,shinanlin
3375,0.825,0.3,wn,3,562.0,shinanlin
3376,0.95,0.3,wn,4,562.0,shinanlin
3377,0.825,0.3,wn,5,562.0,shinanlin
3378,0.85,0.3,wn,0,563.0,shinanlin
3379,0.8,0.3,wn,1,563.0,shinanlin
3380,0.825,0.3,wn,2,563.0,shinanlin
3381,0.925,0.3,wn,3,563.0,shinanlin
3382,0.85,0.3,wn,4,563.0,shinanlin
3383,0.9,0.3,wn,5,563.0,shinanlin
3384,0.875,0.3,wn,0,564.0,shinanlin
3385,0.95,0.3,wn,1,564.0,shinanlin
3386,0.875,0.3,wn,2,564.0,shinanlin
3387,0.925,0.3,wn,3,564.0,shinanlin
3388,0.925,0.3,wn,4,564.0,shinanlin
3389,0.925,0.3,wn,5,564.0,shinanlin
3390,0.925,0.3,wn,0,565.0,shinanlin
3391,0.95,0.3,wn,1,565.0,shinanlin
3392,0.8,0.3,wn,2,565.0,shinanlin
3393,0.85,0.3,wn,3,565.0,shinanlin
3394,0.9,0.3,wn,4,565.0,shinanlin
3395,0.9,0.3,wn,5,565.0,shinanlin
3396,0.9,0.3,wn,0,566.0,shinanlin
3397,0.9,0.3,wn,1,566.0,shinanlin
3398,0.85,0.3,wn,2,566.0,shinanlin
3399,0.825,0.3,wn,3,566.0,shinanlin
3400,0.9,0.3,wn,4,566.0,shinanlin
3401,0.95,0.3,wn,5,566.0,shinanlin
3402,0.925,0.3,wn,0,567.0,shinanlin
3403,0.875,0.3,wn,1,567.0,shinanlin
3404,0.85,0.3,wn,2,567.0,shinanlin
3405,0.875,0.3,wn,3,567.0,shinanlin
3406,0.9,0.3,wn,4,567.0,shinanlin
3407,0.875,0.3,wn,5,567.0,shinanlin
3408,0.95,0.3,wn,0,568.0,shinanlin
3409,0.9,0.3,wn,1,568.0,shinanlin
3410,0.95,0.3,wn,2,568.0,shinanlin
3411,0.925,0.3,wn,3,568.0,shinanlin
3412,0.875,0.3,wn,4,568.0,shinanlin
3413,1.0,0.3,wn,5,568.0,shinanlin
3414,0.85,0.3,wn,0,569.0,shinanlin
3415,0.8,0.3,wn,1,569.0,shinanlin
3416,0.85,0.3,wn,2,569.0,shinanlin
3417,0.875,0.3,wn,3,569.0,shinanlin
3418,0.875,0.3,wn,4,569.0,shinanlin
3419,0.875,0.3,wn,5,569.0,shinanlin
3420,0.825,0.3,wn,0,570.0,shinanlin
3421,0.875,0.3,wn,1,570.0,shinanlin
3422,0.925,0.3,wn,2,570.0,shinanlin
3423,0.825,0.3,wn,3,570.0,shinanlin
3424,0.925,0.3,wn,4,570.0,shinanlin
3425,0.9,0.3,wn,5,570.0,shinanlin
3426,0.875,0.3,wn,0,571.0,shinanlin
3427,0.825,0.3,wn,1,571.0,shinanlin
3428,0.875,0.3,wn,2,571.0,shinanlin
3429,0.825,0.3,wn,3,571.0,shinanlin
3430,0.975,0.3,wn,4,571.0,shinanlin
3431,0.875,0.3,wn,5,571.0,shinanlin
3432,0.85,0.3,wn,0,572.0,shinanlin
3433,0.95,0.3,wn,1,572.0,shinanlin
3434,0.9,0.3,wn,2,572.0,shinanlin
3435,0.875,0.3,wn,3,572.0,shinanlin
3436,0.925,0.3,wn,4,572.0,shinanlin
3437,0.975,0.3,wn,5,572.0,shinanlin
3438,0.9,0.3,wn,0,573.0,shinanlin
3439,0.8,0.3,wn,1,573.0,shinanlin
3440,0.975,0.3,wn,2,573.0,shinanlin
3441,0.875,0.3,wn,3,573.0,shinanlin
3442,0.925,0.3,wn,4,573.0,shinanlin
3443,0.925,0.3,wn,5,573.0,shinanlin
3444,0.85,0.3,wn,0,574.0,shinanlin
3445,0.85,0.3,wn,1,574.0,shinanlin
3446,0.9,0.3,wn,2,574.0,shinanlin
3447,0.925,0.3,wn,3,574.0,shinanlin
3448,0.875,0.3,wn,4,574.0,shinanlin
3449,0.95,0.3,wn,5,574.0,shinanlin
3450,0.875,0.3,wn,0,575.0,shinanlin
3451,0.775,0.3,wn,1,575.0,shinanlin
3452,0.875,0.3,wn,2,575.0,shinanlin
3453,0.825,0.3,wn,3,575.0,shinanlin
3454,0.9,0.3,wn,4,575.0,shinanlin
3455,0.875,0.3,wn,5,575.0,shinanlin
3456,0.875,0.3,wn,0,576.0,shinanlin
3457,0.95,0.3,wn,1,576.0,shinanlin
3458,0.95,0.3,wn,2,576.0,shinanlin
3459,0.9,0.3,wn,3,576.0,shinanlin
3460,0.85,0.3,wn,4,576.0,shinanlin
3461,0.9,0.3,wn,5,576.0,shinanlin
3462,0.875,0.3,wn,0,577.0,shinanlin
3463,0.95,0.3,wn,1,577.0,shinanlin
3464,0.9,0.3,wn,2,577.0,shinanlin
3465,0.925,0.3,wn,3,577.0,shinanlin
3466,0.925,0.3,wn,4,577.0,shinanlin
3467,0.925,0.3,wn,5,577.0,shinanlin
3468,0.925,0.3,wn,0,578.0,shinanlin
3469,0.875,0.3,wn,1,578.0,shinanlin
3470,0.9,0.3,wn,2,578.0,shinanlin
3471,0.925,0.3,wn,3,578.0,shinanlin
3472,0.925,0.3,wn,4,578.0,shinanlin
3473,0.95,0.3,wn,5,578.0,shinanlin
3474,0.775,0.3,wn,0,579.0,shinanlin
3475,0.875,0.3,wn,1,579.0,shinanlin
3476,0.85,0.3,wn,2,579.0,shinanlin
3477,0.775,0.3,wn,3,579.0,shinanlin
3478,0.875,0.3,wn,4,579.0,shinanlin
3479,0.875,0.3,wn,5,579.0,shinanlin
3480,0.95,0.3,wn,0,580.0,shinanlin
3481,0.975,0.3,wn,1,580.0,shinanlin
3482,0.95,0.3,wn,2,580.0,shinanlin
3483,0.925,0.3,wn,3,580.0,shinanlin
3484,0.975,0.3,wn,4,580.0,shinanlin
3485,0.95,0.3,wn,5,580.0,shinanlin
3486,0.95,0.3,wn,0,581.0,shinanlin
3487,0.95,0.3,wn,1,581.0,shinanlin
3488,0.9,0.3,wn,2,581.0,shinanlin
3489,0.9,0.3,wn,3,581.0,shinanlin
3490,0.95,0.3,wn,4,581.0,shinanlin
3491,0.95,0.3,wn,5,581.0,shinanlin
3492,0.8,0.3,wn,0,582.0,shinanlin
3493,0.95,0.3,wn,1,582.0,shinanlin
3494,0.925,0.3,wn,2,582.0,shinanlin
3495,0.9,0.3,wn,3,582.0,shinanlin
3496,0.8,0.3,wn,4,582.0,shinanlin
3497,0.95,0.3,wn,5,582.0,shinanlin
3498,0.925,0.3,wn,0,583.0,shinanlin
3499,0.9,0.3,wn,1,583.0,shinanlin
3500,0.8,0.3,wn,2,583.0,shinanlin
3501,0.925,0.3,wn,3,583.0,shinanlin
3502,0.85,0.3,wn,4,583.0,shinanlin
3503,0.925,0.3,wn,5,583.0,shinanlin
3504,0.875,0.3,wn,0,584.0,shinanlin
3505,0.925,0.3,wn,1,584.0,shinanlin
3506,0.825,0.3,wn,2,584.0,shinanlin
3507,0.85,0.3,wn,3,584.0,shinanlin
3508,0.825,0.3,wn,4,584.0,shinanlin
3509,0.85,0.3,wn,5,584.0,shinanlin
3510,0.9,0.3,wn,0,585.0,shinanlin
3511,0.85,0.3,wn,1,585.0,shinanlin
3512,0.8,0.3,wn,2,585.0,shinanlin
3513,0.875,0.3,wn,3,585.0,shinanlin
3514,0.95,0.3,wn,4,585.0,shinanlin
3515,0.85,0.3,wn,5,585.0,shinanlin
3516,0.975,0.3,wn,0,586.0,shinanlin
3517,0.9,0.3,wn,1,586.0,shinanlin
3518,0.925,0.3,wn,2,586.0,shinanlin
3519,1.0,0.3,wn,3,586.0,shinanlin
3520,0.925,0.3,wn,4,586.0,shinanlin
3521,0.975,0.3,wn,5,586.0,shinanlin
3522,0.85,0.3,wn,0,587.0,shinanlin
3523,0.875,0.3,wn,1,587.0,shinanlin
3524,0.85,0.3,wn,2,587.0,shinanlin
3525,0.9,0.3,wn,3,587.0,shinanlin
3526,0.925,0.3,wn,4,587.0,shinanlin
3527,0.95,0.3,wn,5,587.0,shinanlin
3528,0.85,0.3,wn,0,588.0,shinanlin
3529,0.875,0.3,wn,1,588.0,shinanlin
3530,0.875,0.3,wn,2,588.0,shinanlin
3531,0.925,0.3,wn,3,588.0,shinanlin
3532,0.925,0.3,wn,4,588.0,shinanlin
3533,0.95,0.3,wn,5,588.0,shinanlin
3534,0.875,0.3,wn,0,589.0,shinanlin
3535,0.825,0.3,wn,1,589.0,shinanlin
3536,0.825,0.3,wn,2,589.0,shinanlin
3537,0.875,0.3,wn,3,589.0,shinanlin
3538,0.875,0.3,wn,4,589.0,shinanlin
3539,0.825,0.3,wn,5,589.0,shinanlin
3540,0.925,0.3,wn,0,590.0,shinanlin
3541,0.925,0.3,wn,1,590.0,shinanlin
3542,0.9,0.3,wn,2,590.0,shinanlin
3543,0.875,0.3,wn,3,590.0,shinanlin
3544,0.85,0.3,wn,4,590.0,shinanlin
3545,0.925,0.3,wn,5,590.0,shinanlin
3546,0.85,0.3,wn,0,591.0,shinanlin
3547,0.95,0.3,wn,1,591.0,shinanlin
3548,0.875,0.3,wn,2,591.0,shinanlin
3549,0.9,0.3,wn,3,591.0,shinanlin
3550,0.925,0.3,wn,4,591.0,shinanlin
3551,0.875,0.3,wn,5,591.0,shinanlin
3552,0.85,0.3,wn,0,592.0,shinanlin
3553,0.9,0.3,wn,1,592.0,shinanlin
3554,0.9,0.3,wn,2,592.0,shinanlin
3555,0.875,0.3,wn,3,592.0,shinanlin
3556,0.9,0.3,wn,4,592.0,shinanlin
3557,0.85,0.3,wn,5,592.0,shinanlin
3558,0.825,0.3,wn,0,593.0,shinanlin
3559,0.875,0.3,wn,1,593.0,shinanlin
3560,0.8,0.3,wn,2,593.0,shinanlin
3561,0.9,0.3,wn,3,593.0,shinanlin
3562,0.825,0.3,wn,4,593.0,shinanlin
3563,0.85,0.3,wn,5,593.0,shinanlin
3564,0.925,0.3,wn,0,594.0,shinanlin
3565,0.9,0.3,wn,1,594.0,shinanlin
3566,0.825,0.3,wn,2,594.0,shinanlin
3567,0.825,0.3,wn,3,594.0,shinanlin
3568,0.875,0.3,wn,4,594.0,shinanlin
3569,0.85,0.3,wn,5,594.0,shinanlin
3570,0.85,0.3,wn,0,595.0,shinanlin
3571,0.85,0.3,wn,1,595.0,shinanlin
3572,0.8,0.3,wn,2,595.0,shinanlin
3573,0.9,0.3,wn,3,595.0,shinanlin
3574,0.875,0.3,wn,4,595.0,shinanlin
3575,0.825,0.3,wn,5,595.0,shinanlin
3576,0.85,0.3,wn,0,596.0,shinanlin
3577,0.9,0.3,wn,1,596.0,shinanlin
3578,0.85,0.3,wn,2,596.0,shinanlin
3579,0.825,0.3,wn,3,596.0,shinanlin
3580,0.9,0.3,wn,4,596.0,shinanlin
3581,0.9,0.3,wn,5,596.0,shinanlin
3582,0.9,0.3,wn,0,597.0,shinanlin
3583,0.95,0.3,wn,1,597.0,shinanlin
3584,0.875,0.3,wn,2,597.0,shinanlin
3585,0.925,0.3,wn,3,597.0,shinanlin
3586,0.85,0.3,wn,4,597.0,shinanlin
3587,0.85,0.3,wn,5,597.0,shinanlin
3588,0.85,0.3,wn,0,598.0,shinanlin
3589,0.85,0.3,wn,1,598.0,shinanlin
3590,0.825,0.3,wn,2,598.0,shinanlin
3591,0.775,0.3,wn,3,598.0,shinanlin
3592,0.9,0.3,wn,4,598.0,shinanlin
3593,0.925,0.3,wn,5,598.0,shinanlin
3594,0.9,0.3,wn,0,599.0,shinanlin
3595,0.85,0.3,wn,1,599.0,shinanlin
3596,0.925,0.3,wn,2,599.0,shinanlin
3597,0.85,0.3,wn,3,599.0,shinanlin
3598,0.875,0.3,wn,4,599.0,shinanlin
3599,0.875,0.3,wn,5,599.0,shinanlin
3600,0.925,0.3,wn,0,600.0,shinanlin
3601,0.9,0.3,wn,1,600.0,shinanlin
3602,0.95,0.3,wn,2,600.0,shinanlin
3603,0.875,0.3,wn,3,600.0,shinanlin
3604,0.95,0.3,wn,4,600.0,shinanlin
3605,0.85,0.3,wn,5,600.0,shinanlin
3606,0.85,0.3,wn,0,601.0,shinanlin
3607,0.85,0.3,wn,1,601.0,shinanlin
3608,0.8,0.3,wn,2,601.0,shinanlin
3609,0.9,0.3,wn,3,601.0,shinanlin
3610,0.85,0.3,wn,4,601.0,shinanlin
3611,0.875,0.3,wn,5,601.0,shinanlin
3612,0.925,0.3,wn,0,602.0,shinanlin
3613,0.975,0.3,wn,1,602.0,shinanlin
3614,0.85,0.3,wn,2,602.0,shinanlin
3615,0.9,0.3,wn,3,602.0,shinanlin
3616,0.875,0.3,wn,4,602.0,shinanlin
3617,0.9,0.3,wn,5,602.0,shinanlin
3618,0.9,0.3,wn,0,603.0,shinanlin
3619,0.925,0.3,wn,1,603.0,shinanlin
3620,0.85,0.3,wn,2,603.0,shinanlin
3621,0.925,0.3,wn,3,603.0,shinanlin
3622,0.85,0.3,wn,4,603.0,shinanlin
3623,0.875,0.3,wn,5,603.0,shinanlin
3624,0.825,0.3,wn,0,604.0,shinanlin
3625,0.775,0.3,wn,1,604.0,shinanlin
3626,0.925,0.3,wn,2,604.0,shinanlin
3627,0.85,0.3,wn,3,604.0,shinanlin
3628,0.9,0.3,wn,4,604.0,shinanlin
3629,0.875,0.3,wn,5,604.0,shinanlin
3630,0.875,0.3,wn,0,605.0,shinanlin
3631,0.825,0.3,wn,1,605.0,shinanlin
3632,0.775,0.3,wn,2,605.0,shinanlin
3633,0.775,0.3,wn,3,605.0,shinanlin
3634,0.8,0.3,wn,4,605.0,shinanlin
3635,0.825,0.3,wn,5,605.0,shinanlin
3636,0.95,0.3,wn,0,606.0,shinanlin
3637,0.825,0.3,wn,1,606.0,shinanlin
3638,0.8,0.3,wn,2,606.0,shinanlin
3639,0.925,0.3,wn,3,606.0,shinanlin
3640,0.9,0.3,wn,4,606.0,shinanlin
3641,0.9,0.3,wn,5,606.0,shinanlin
3642,0.875,0.3,wn,0,607.0,shinanlin
3643,0.9,0.3,wn,1,607.0,shinanlin
3644,0.85,0.3,wn,2,607.0,shinanlin
3645,0.875,0.3,wn,3,607.0,shinanlin
3646,0.925,0.3,wn,4,607.0,shinanlin
3647,0.875,0.3,wn,5,607.0,shinanlin
3648,0.875,0.3,wn,0,608.0,shinanlin
3649,0.875,0.3,wn,1,608.0,shinanlin
3650,0.925,0.3,wn,2,608.0,shinanlin
3651,0.775,0.3,wn,3,608.0,shinanlin
3652,0.8,0.3,wn,4,608.0,shinanlin
3653,0.85,0.3,wn,5,608.0,shinanlin
3654,0.9,0.3,wn,0,609.0,shinanlin
3655,0.95,0.3,wn,1,609.0,shinanlin
3656,0.9,0.3,wn,2,609.0,shinanlin
3657,0.9,0.3,wn,3,609.0,shinanlin
3658,0.85,0.3,wn,4,609.0,shinanlin
3659,0.875,0.3,wn,5,609.0,shinanlin
3660,0.975,0.3,wn,0,610.0,shinanlin
3661,0.9,0.3,wn,1,610.0,shinanlin
3662,0.9,0.3,wn,2,610.0,shinanlin
3663,0.8,0.3,wn,3,610.0,shinanlin
3664,0.8,0.3,wn,4,610.0,shinanlin
3665,0.925,0.3,wn,5,610.0,shinanlin
3666,0.9,0.3,wn,0,611.0,shinanlin
3667,0.925,0.3,wn,1,611.0,shinanlin
3668,0.85,0.3,wn,2,611.0,shinanlin
3669,0.85,0.3,wn,3,611.0,shinanlin
3670,0.825,0.3,wn,4,611.0,shinanlin
3671,0.85,0.3,wn,5,611.0,shinanlin
3672,0.8,0.3,wn,0,612.0,shinanlin
3673,0.925,0.3,wn,1,612.0,shinanlin
3674,0.725,0.3,wn,2,612.0,shinanlin
3675,0.8,0.3,wn,3,612.0,shinanlin
3676,0.95,0.3,wn,4,612.0,shinanlin
3677,0.925,0.3,wn,5,612.0,shinanlin
3678,0.95,0.3,wn,0,613.0,shinanlin
3679,0.925,0.3,wn,1,613.0,shinanlin
3680,0.925,0.3,wn,2,613.0,shinanlin
